high,low,open,volumefrom,volumeto,close
35647.74,34843.46,34939.16,9974.52,351622481.45,35494.45
36111.08,35383.6,35494.45,9982.3,357564463.17,35820.73
35898.24,35518.03,35820.73,5878.81,209770074.76,35545.7
35784.09,35411.15,35545.7,4808.02,171236337.92,35652.28
35720.43,35468.41,35652.28,4193.05,149302568.81,35599.29
35741.44,35247.55,35599.29,5440.83,192800688.11,35571.83
35628.89,35220.82,35571.83,4867.11,172237945.91,35290.02
35458.65,34901.05,35290.02,7503.94,263825570.15,35141.83
35141.83,34607.58,35141.83,5941.01,207079357.91,34658.77
34718.9,33704.22,34658.77,16584.29,566050185.65,34236.47
34480.96,33787.9,34236.47,12012.43,410659005.21,34439.59
34559.4,32461.78,34439.59,35407.98,1173073777.06,32760.85
33184.01,32634.34,32760.85,15294.86,503153745.02,33022.94
33428.58,32795.95,33022.94,11529.79,381384340.93,32895.95
33524.67,32103.03,32895.95,26856.88,882277799.39,33162.17
33263.4,32249.8,33162.17,17444.33,570502622.23,32357.45
32749.31,31739.07,32357.45,20777.63,668839220.42,32526.99
32810.39,32142.23,32526.99,10101.52,327913365.65,32276.39
33155.55,31944.74,32276.39,11104.13,361617428.42,33144.72
33204.43,32564.55,33144.72,7153.86,235217148.92,32891.21
33069.15,32368.36,32891.21,6439.38,210731427.79,32689.56
32981.25,32047.87,32689.56,9746.08,316042567.29,32166.18
32661.55,32128.23,32166.18,8497.7,274933444.65,32250.66
32917.98,32220.82,32250.66,8323.16,270912995.54,32783.57
32841.37,32275.46,32783.57,6019.48,195870950.77,32568.33
32792.89,32363,32568.33,5598.95,182516207.44,32574.64
32575.45,31353.34,32574.64,17089.1,544535045.15,31527.15
32233.88,31272.91,31527.15,15174.8,481517621.48,31279.14
32028.31,31279.14,31279.14,10545.07,334274307.55,31623.03
31867.26,31205.9,31623.03,15771.46,496879053.99,31803.42
32964.02,31787.59,31803.42,15614.21,507423594.88,32622.33
32920.38,32370.48,32622.33,7628.97,248833739.68,32904
33242.91,32669.36,32904,8773.54,289060362.72,33015.31
33098.35,32710.41,33015.31,5280.13,173532833.44,32909.51
33013.2,32487.47,32909.51,7229.14,236332600.89,32580.46
32860.36,32494.18,32580.46,5811.91,189877368.79,32842.81
32891.11,32559.12,32842.81,5577.79,182355358.04,32636.07
32652.16,31542.26,32636.07,15427.13,494041124.18,31717.54
31787.17,31234.97,31717.54,14111.95,444844757.24,31576.35
32143.59,31154.16,31576.35,20380.52,645136105.33,31797.03
31893.09,31219.79,31797.03,10758.17,338565623.51,31220.47
31298.13,29372.81,31220.47,57672.66,1736506084.21,29868.88
