high,low,open,volumefrom,volumeto,close
7818.19,7734.03,7813.74,2983.07,23203195.73,7796.63
7840.52,7753.43,7798.55,2216.46,17280462.52,7825.01
8038.41,7827.37,7827.74,3522.17,28003604.02,7925.91
8018.07,7922.3,7924.98,1920.8,15313906.27,7988.86
8000.03,7813.16,7990.86,2853.28,22473927.52,7852.73
7859.32,7670.39,7847.8,3813.61,29573753.2,7684.56
7779.59,7673.49,7682.86,2899.63,22436937.66,7708.49
7706.5,7547.73,7706.47,5116.16,38902372.03,7604.89
7718.38,7588.96,7604.89,3772.05,28891103.31,7672.06
7729,7531.94,7669.79,3881.42,29628582.68,7563.03
7689.94,7567.06,7572.47,2789.53,21257712.12,7652.81
7757.63,7651.01,7651.78,3043.66,23428871.1,7729.81
7740.02,7638.53,7733.46,2281.05,17545741.13,7656.12
7786.04,7646.13,7654.99,2947.41,22766608.87,7735.28
7758.3,7661.49,7734.82,2728.87,21024040.67,7686.33
7722.37,7540.83,7688.53,3773.75,28765151.77,7580.76
7798.1,7551.54,7581.75,3540.41,27169071.93,7770.24
7810.82,7685.68,7767.48,3143.48,24349862.42,7703.42
7719.14,7541.8,7701.21,4131.32,31414590.32,7587.55
7612.82,7325.29,7594.42,7574.83,56276211.14,7477.79
7495.6,7371.79,7480.38,4242.08,31497972.99,7382.53
7447.06,7331.68,7382.5,4312.54,31857165.8,7377
7510.33,7338.34,7374.81,3842.47,28586220.11,7484.22
7573.42,7426.59,7485.03,3619.01,27198569.59,7434.55
7516.55,7387.23,7437.67,2582.18,19242826.5,7470.34
7667.06,7458.29,7471.15,3260.03,24675926.92,7645.37
8276.15,7645.09,7651.42,8804.54,70053471.25,8223.37
8234.74,8039.09,8221.59,6510.4,52907743.12,8142.64
8242.78,8119.81,8143.18,5507,45079158.8,8185.36
8414.52,8179.43,8184.23,6592.19,55038989,8285.64
8294.14,8098.83,8285.62,5181.54,42360736.05,8228.82
8277,8143.05,8228.82,3758.02,30804936.07,8173.11
8214.66,8106.49,8163.85,3281.54,26778497.07,8151.22
8225.5,8144.91,8155.95,3325.84,27194656.14,8168.73
8326.61,8155.35,8168.1,4060.59,33566312.69,8317.5
8348.98,8242.47,8319.92,3333.47,27630444.05,8272.79
8306.13,8250.61,8272.89,2562.58,21212334.42,8285.74
8400.3,8279.14,8288.64,3720.04,31010366.38,8320.91
8320.29,8169.61,8316.08,3928.8,32291852.23,8190.2
8242.98,8104.35,8187.42,4014.02,32774260.25,8224.75
8352.12,8205.26,8219.92,3564.74,29509919.92,8333.8
8329.73,8225.97,8326.93,2632.7,21794213.52,8275.42
8585.44,8219.47,8275.71,6278.43,52827460.52,8521.11
8687.14,8515.49,8521.11,7832.31,67291883.92,8553.89
8584.76,8501.7,8557.64,4172.79,35649586.58,8554.05
8621.17,8411.72,8548.59,3633.29,31112387.34,8411.74
8422.17,8251.24,8396.81,5627.88,46851186.77,8303.96
8411.97,8279.65,8303.45,2407.34,20107902.79,8304.35
8458.08,8297.87,8303.48,2423.94,20313856.77,8390.88
8506.64,8377.7,8390.88,2962.57,24990382.85,8411.78
8475.44,8380.45,8420.09,2296.19,19358172.64,8382.3
8565.81,8366.45,8380.46,2591.11,21916342.99,8510.91
8626.65,8453.81,8505.33,3674.93,31360775.26,8605.83
8606.08,8453.37,8606.08,3356.36,28542115.63,8508.23
8544.88,8418.22,8507.56,3137.99,26645776.46,8457.1
8604.92,8437.66,8459.49,3128.97,26689379.47,8578.48
8655.77,8541.5,8576.8,3713.65,31906838.5,8595.59
8597.17,8407.08,8597.15,3780.82,32183357.35,8450.32
8487.7,8381.68,8453.52,3266.51,27561173.76,8476.49
8531.06,8437.22,8475.62,2782.25,23616595.03,8485.25
8506.5,8351.92,8486.82,2922.46,24696921.52,8382.79
8405.64,8317.87,8382.79,4712.97,39380574.92,8358.28
8463.6,8299.26,8345.62,3967.19,33226220.69,8433.3
8490.19,8426.93,8438.38,2514.82,21276892.7,8477.83
8560.05,8439.75,8479.05,3021.14,25698422.14,8519.12
8590.92,8464.2,8518,2926.77,24940732.92,8545.08
8570.12,8449.35,8545.3,2668.73,22728239.38,8456.07
8515.52,8444.15,8456.04,2862.34,24276777.19,8501.56
8599.04,8494.54,8498.2,3431.97,29324072.36,8517.26
8835.66,8516.75,8517.46,6899.32,60342266.84,8821.04
8884.85,8773.52,8816.47,4874.68,43007566.4,8868.24
8879.85,8791.18,8867.09,3193.53,28209788.57,8822.79
8954.52,8810.88,8820.36,3286.1,29233857.82,8940.71
9025,8841.08,8941.2,4476.82,40090581.62,8913.31
8996,8868.43,8910.17,2915.56,26066044.69,8983.86
8987.81,8902.29,8986.84,2603.96,23299739.52,8941.64
8944.45,8823.75,8940.21,3204.03,28460975.01,8900.25
8951.5,8860.18,8899.86,2870.71,25560369.52,8944.51
8972.5,8928.74,8945.18,2486.73,22263265.59,8968.22
8994.22,8921.74,8964.77,2529.21,22642425.52,8943.25
9062.54,8928.97,8936.44,2546.02,22852116.69,9035.78
9139.63,9024.61,9032.26,4470.31,40594689.09,9078.7
9115.64,9044.02,9075.55,2518.28,22874755.19,9045.11
9084.71,8999.03,9038.13,2637.36,23847151.24,9064.46
9093.84,8910.64,9063.7,3755.87,33808830,8929.77
8992.5,8891.9,8929.77,3690.39,33014437.21,8958.26
9080.72,8954.8,8957.84,2782.98,25102511.52,9039.67
9092.56,9038.09,9038.38,2307.1,20910757.52,9049.93
9116.29,9047.75,9048.18,2819.48,25620885.98,9064.6
9079.62,8966.33,9062.7,2550.44,23034983.59,9026.14
9071.57,8989.46,9027.02,2593.33,23427160.93,9013.09
9097.61,9011.06,9011.06,2637.59,23858692.81,9047.2
9166.56,9046.19,9047.07,4057.73,36989718.82,9050.68
9057.52,8822.22,9044.13,6753.5,60161935.12,8848.47
8898.97,8757.14,8846.82,5316.35,46871684.62,8847.13
8928.36,8788.92,8846.42,3732.63,33110664.41,8873.97
8959.31,8861.08,8877,2553.74,22754419.59,8862.04
8906.87,8829.63,8864.27,2130.59,18903547.77,8870.78
8947.98,8867.07,8871.21,1946.89,17358667.51,8915.37
8927.74,8816.52,8912.39,2106,18709057.1,8816.52
8922.03,8789.83,8815.47,2590.65,22918645.08,8891.06
9046.02,8874.02,8889.15,2563.88,22946410.85,9032.75
9080.44,8990.46,9026.99,2549.42,23044621.81,9060.82
9073.73,9036.47,9060.83,2016.32,18253602.28,9042.24
9096.24,8988.3,9044.65,2680.6,24231385.81,9015
9029.09,8976.06,9015,1864.27,16782765.2,9023.4
9047.73,8977.89,9023.3,1580.77,14248112.53,8999.44
9035.27,8993.21,8997.2,2315.75,20873912.72,8998.18
9011.87,8899.28,8996.19,3021.28,27025841.59,8955.2
8988.79,8950.81,8954.74,1566.26,14044447.4,8988.79
9014.1,8732.07,8990.12,5181.08,45737587.87,8801.11
8806.27,8652.21,8798.72,5649.96,49211217.09,8737.57
8755.85,8636.37,8735.78,3719.09,32352895.83,8644.22
8750.1,8642.48,8645.28,3266.41,28449037.7,8713.29
8717.92,8572.44,8712.27,3982.91,34464121.61,8594.15
8643.42,8477.35,8593.48,5577.82,47684027.45,8479.99
8625.33,8477.69,8479.84,4934.26,42243682.87,8610.32
8665.38,8572.42,8611.4,3683.65,31757427.64,8611.69
8685.68,8562.08,8612.37,2706.87,23347715.39,8672.38
8698.74,8626.68,8672.31,2117.9,18340114.07,8671.22
8684.01,8556.68,8671.47,2313.89,19947518.12,8614.49
8616.43,8559.89,8615.07,1713.39,14709328.83,8591.6
8632.97,8523.56,8591.67,1900.31,16312334.54,8607.95
8698.78,8601.47,8604.1,1962.04,17004309.8,8697.01
8761.58,8667.83,8698.33,2571.82,22426097.56,8720.95
8724.39,8638.54,8722,1987.89,17263496.78,8638.54
8642.71,8553.64,8638.52,2453.66,21088340.73,8590.06
8598.98,8377.7,8590.22,5433.92,45835338.29,8433.01
8431.09,8340.42,8429.7,3432.1,28787376.77,8406.17
8474.53,8384.8,8406.13,2977.09,25110973.12,8407.3
8416.39,8359.02,8407.34,2305.71,19336464.77,8416.14
8480.45,8348.01,8421.98,3173.3,26677639.8,8378.03
8429.24,8376,8379.72,2404.71,20196309.34,8396.74
8520.34,8384.72,8399.66,3553.49,30128038.47,8487.58
8551.25,8471.21,8486.26,3062.21,26071928.47,8495.83
8510.31,8414.4,8490.43,2577.95,21808351.28,8469.4
8516.59,8424.92,8469.89,1900.48,16080199.73,8500.58
8511.76,8293.74,8501.74,3731.1,31355211.57,8303.38
8369.83,8280.96,8307.77,3515.35,29242636.05,8364.02
8599.27,8359.16,8362.68,4676.05,39695006.04,8562.63
8683.36,8559.12,8562.63,4143.55,35696786.33,8622.28
8657.44,8572.87,8619.41,2413.84,20781858.3,8631.03
8668.97,8607.1,8631.03,2208.95,19075793.64,8638.76
8734.19,8560.92,8639.6,3688.92,31920581.05,8622.87
8646.17,8588.57,8620.77,1515.29,13055700.86,8625.45
8668.65,8567.48,8625.38,1758.57,15126746.86,8609.56
8661.87,8610.71,8611.23,1458.07,12603940.87,8658.59
8703.01,8626.97,8668.44,1606.8,13917393.6,8652.8
8907.32,8644.84,8657.09,3120.93,27390947.96,8900.6
8965.18,8857.07,8899.57,3960.6,35269038.3,8903.89
8912.11,8822.19,8905.98,2238.86,19856113.38,8823.79
8896.51,8813.74,8823.74,2074.83,18389635.46,8892.82
8908.8,8861.3,8891.67,1479.33,13144453.71,8882.73
8972.24,8853.62,8880.04,2816.97,25117820.01,8956.93
8972.39,8839.53,8962.14,2407.87,21466397.61,8842.71
8900,8842.15,8842.7,1849.33,16424311.77,8899.85
8951.38,8890.75,8902.01,2164.37,19312574.61,8922.06
8924.78,8869.06,8921.81,1640.31,14579954.15,8872.91
8901.43,8848.6,8871.95,1933.26,17154445.41,8877.71
8883.57,8692.42,8881.35,4152.05,36336832.99,8769.84
8794.35,8710.69,8774.35,1893.55,16564547.54,8725.18
8876.44,8669.49,8722.84,2914.4,25527199.49,8857.31
8895.58,8825.79,8859.75,2164.66,19188049.61,8868.24
8993.71,8835.35,8864.05,2823.27,25195898.25,8978.64
8981.31,8903.32,8975.34,2297.4,20547676.8,8949.23
8952.4,8890.3,8949.21,2070.55,18467314.19,8917.76
8932.76,8840.26,8920.52,1818.62,16146759.14,8866.43
8920.35,8854.24,8863.16,1394.09,12399705.03,8910.57
8939.11,8876.6,8910.57,1497.77,13345030.67,8894.27
8968.51,8887.71,8892.17,1763.83,15764003.95,8942.85
8942.86,8627.97,8942.85,4349.97,37982041.08,8668.32
8712.46,8571.87,8664.58,3266.93,28218842.9,8629.72
8665.44,8500.14,8629.7,3062.46,26350563.62,8536.09
8554.86,8473.65,8539.3,3024.49,25782534.41,8538.3
8595.12,8490.79,8539.51,2739.57,23416134.43,8517.23
8551.64,8457.63,8518.1,2152.6,18331459.75,8470.75
8561.73,8446.46,8469.14,2434.38,20721969.98,8554.96
8555.87,8486.86,8554.96,1505.16,12827805.7,8515.39
8584.19,8512.76,8522.89,1615.29,13818010.31,8521.66
8577.78,8481.19,8522.02,1892.73,16145797.08,8508.7
8511.17,8390.1,8498.99,2979.83,25194975.59,8474.14
8569.95,8455.84,8474.12,1883.28,16066505.39,8523.86
8539.21,8480.32,8523.86,1455.44,12391321.64,8507.18
8526.04,8423.01,8504.55,2322.51,19661145.11,8470.22
8473.63,8368.35,8470.73,2924.22,24594780.83,8408.1
8511.57,8387.44,8408.17,2398.8,20296489.18,8505.99
8574.88,8470.84,8506.01,2337.56,19910121.14,8568.7
8628.44,8532.18,8569.03,2489.42,21357120.61,8551.03
8574.08,8462.21,8551.03,2296.17,19532755.25,8489.39
8567.38,8474.22,8484.03,1911.73,16313165.46,8554.03
8556.51,8480.34,8554.03,1474.6,12570574.49,8527.18
8627.23,8523.06,8529.22,2339.4,20117077.15,8618.76
8657.85,8564.08,8618.88,1552.48,13371759.03,8611.8
8617.98,8524.83,8611.8,1354.36,11607607.84,8590.48
8621.15,8572.47,8589.81,1034.8,8896299.17,8618.4
8640.18,8405.8,8616.17,2438.36,20772495.05,8433.84
8482.07,8395.54,8435.72,2288.77,19289759.17,8462.25
8505.58,8367.51,8464.7,1838.32,15516770.9,8382.26
8429.81,8364.78,8376.31,1699.35,14281373.23,8415.14
8451.55,8403.07,8414.75,1380.69,11630015.63,8435.45
8475,8419.91,8433.4,1811.97,15305634.96,8440.21
8473.33,8423.33,8440.21,1398.03,11817610.47,8447.28
8486.52,8441.38,8447.29,1752.18,14832025.29,8468.48
8472.49,8430.18,8465.91,1856.02,15677065,8445.77
8449.22,8376.13,8445.82,2476.49,20824532.58,8407.06
8423.88,8376.13,8410.12,1816.49,15264646.97,8386.49
8386.4,8240.65,8383.46,5369.31,44613994.42,8295.06
8325.03,8197.82,8295.33,3898.01,32256458.15,8198.64
8217.97,8061.06,8198.4,7215.57,58634883.85,8090.05
8161.73,8013.42,8092.62,5227.98,42321554.95,8112.28
8158.56,8065.89,8112.18,3501.95,28404512.87,8097.78
8111.8,8022.85,8097.78,3889.41,31388230.33,8088.99
8115.55,8046.51,8085.89,2644.61,21371397.29,8070.06
8103.45,8037.66,8066.67,2729.41,22032444.35,8081.05
8081.06,7873.94,8080.6,5902.74,46806745.03,7905.66
7937.49,7871.99,7907.79,2779.22,21963762.04,7895.29
7967.2,7856.97,7893.64,3415.25,27059742.74,7915.77
7939.22,7854.01,7914.93,2306.75,18230980.63,7878.63
7916.82,7846.01,7879.81,2112.34,16641250.93,7880.43
8229.3,7874.47,7878.92,5666.35,46094468.83,8192.89
8254.65,8117.46,8191.62,3412.4,27911225.11,8129.52
8211.53,8130.42,8131.25,2394.19,19565638.33,8180.4
8192.74,8026.88,8180.4,2421.25,19710831.22,8030.72
8030.71,7829.47,8030.71,5051.79,40000803.71,7845.33
7913.35,7826.42,7845.33,3467.95,27268136.06,7860.36
7907.25,7742.79,7860.36,4023.25,31477977.22,7757.57
7936.17,7740.68,7757.56,4489.08,35119444.99,7915.21
8030.06,7867.79,7921.11,3885.21,30849253.39,7963.59
7963.5,7847.22,7962.75,2959.19,23394859.31,7927.08
7994.77,7833.83,7923.85,3412.01,27038716.54,7929.87
7981.16,7865.2,7929.82,2420.78,19172890.46,7902.06
8031.86,7901.4,7903,2692.8,21415862.18,8003.44
7998.47,7868.48,7986.03,2688,21304734.6,7934.39
7984.92,7883.69,7934.36,2230.54,17692041.9,7938.14
8143,7927.8,7938.4,3895.39,31192524.61,8091.39
8111.16,8037.18,8091.39,2752.62,22213034.03,8077.47
8142.8,8050.03,8071.76,2477.4,20040193.25,8063.27
8126.78,8060.7,8063.43,2075.23,16795089.58,8113.58
8113.17,7873.55,8106.74,2990.7,23841839.41,7902.81
7947.23,7862.47,7902.81,2287.47,18053690.07,7876.42
7913.21,7830.39,7876.31,1823.52,14370953.97,7888.38
8040.94,7876.33,7889.47,2404.71,19110757.23,7993.02
8026.15,7962.07,7989.37,2048.61,16378578.42,8002.99
8007.57,7906.11,8002.98,1550.81,12320323.8,7963.59
7974.8,7760.59,7965.34,3398.9,26674184.52,7787.87
7818.04,7743.96,7789.46,3067.77,23874765.01,7777.27
7837.8,7772.72,7782.1,2121.1,16559471.68,7814.56
7837.8,7740.8,7815.86,2675.39,20876138.23,7817.03
7871.6,7812.85,7814.75,2029.44,15929972.74,7870.4
7871.82,7820.14,7871.76,1931.65,15158412.7,7821.57
7868.05,7815.64,7829.94,2127.51,16700139.35,7855.36
7916.15,7855.03,7855.57,2486.5,19618970.77,7909
7955.66,7864.43,7908.77,2675.64,21170136.73,7876.64
7924,7856.9,7878.37,2054.78,16215476.59,7916.72
8093.34,7911.27,7911.28,4148.05,33258080.54,8079.92
8094.1,8025.47,8079.97,3102.88,24991144.36,8033.95
8100.99,8005.31,8039.33,3212.24,25835341.45,8035.98
8051.74,7982.01,8039.4,2926.56,23456538.71,8016.2
8047.7,7992.94,8017.23,2586.81,20750724.45,8038.57
8037.67,7878.76,8031.39,4042.68,32012936.37,7892.51
7932.97,7832.01,7891.9,2836.11,22359742.65,7859
7925.49,7855.43,7860.88,2352.19,18557133.59,7886.22
7943.75,7867.46,7886.14,1934.11,15301881.82,7932.73
7950.51,7881.65,7933.76,1573.68,12460936.34,7940.96
7949.65,7883.08,7939.37,1688.03,13366556.81,7899.07
7939.39,7886.3,7899.51,1268.96,10038757.81,7903.46
7921.39,7844.71,7901.28,1438.37,11333945.4,7869.93
7998.89,7871.77,7872.6,2444.53,19471702.29,7942.6
7979.66,7913.87,7947.38,1599.19,12711128.75,7945.83
7971.55,7908.47,7946.4,1631.28,12947633.36,7958.56
7973.49,7873.09,7958.55,1961.68,15566244.14,7883.95
7911,7865.36,7884.79,1903.39,15019534.44,7907.67
7912.96,7851.9,7907.64,2433.27,19164019.63,7879.17
7878.75,7590.41,7878.75,7725.81,59404648.71,7604.99
7673.08,7545.37,7595.94,4937.74,37602130.77,7560.41
7633.59,7540.59,7564.71,4515.63,34285685.74,7628.55
7630.28,7502.76,7628.77,4430.16,33473724.23,7538.47
7578.53,7465,7538.53,3988.7,30002583.61,7548.04
7570.92,7467.6,7546.82,3124.28,23494696.24,7512.03
7534.48,7445.04,7512.38,3059.24,22902370.72,7476.21
7503.82,7436.42,7476.25,3292.63,24592675.57,7471.24
7554.86,7467.4,7472.78,3326.06,24976735.47,7499.12
7532.33,7451.7,7498.69,2733.27,20481774.96,7471.04
7483.15,7342.04,7472.98,5249.02,38816455.79,7396.82
7461.47,7395.93,7396.76,3047.32,22611049.05,7461.47
7572.31,7466.74,7468.46,4286.57,32248126.04,7494.75
7518.66,7413.07,7494.75,2789.79,20849732.13,7431.22
7457.2,7404.87,7433.39,2000.47,14860075.2,7437.91
7472.5,7342.35,7437.94,2300.27,17036602.75,7344.13
7373.81,7124.28,7345.1,6232.74,45192523.06,7124.78
7272.35,6958.03,7121.72,8907.22,63332621.15,7098.67
7418.29,7087.44,7098.66,6254.89,45227396.66,7230.51
7296.29,7111.09,7232.01,3693.01,26540667.52,7126.12
7201.01,6857.55,7126.39,7042.66,49215020.17,6883.17
6933.68,6781.62,6881.05,7389.39,50605713.98,6928.8
6966.03,6770.52,6928.81,5098.13,35028896.65,6843.05
6923.36,6814.15,6851.15,3975.77,27299294.83,6862.61
6874.54,6670.48,6862.72,5663.91,38163843.58,6715.38
7197.2,6715.32,6718,7080.91,49339561.23,7140.75
7180.41,6977.15,7140.75,6042.44,42880473.06,7044.7
7270.43,6972.58,7044.63,5200.49,37054853.12,7218.38
7288.61,7104.38,7219.42,4571.54,32918324.28,7105.95
7181.63,7040.82,7105.48,3599.5,25607701.75,7040.82
7109.1,6891.87,7038.93,4065.21,28531455.78,6899.24
7057.92,6891.97,6898.2,3550.29,24774024.25,7033.16
7031.29,6940.83,7029.71,3341.99,23361381.76,7023.66
7040.83,6843.82,7029.66,4479.72,31045691.56,6890.58
6921.84,6834.57,6890.56,3702.88,25469044.07,6835.68
6866.31,6692.92,6837.43,6476.3,43763922.07,6856.98
6901.68,6607.47,6834.91,6891.07,46460812.46,6693.35
6752.33,6616.9,6689.37,5169.91,34491662.09,6720.74
6746,6661.42,6720.98,3253.22,21813897.76,6726.21
6866.74,6723.37,6735.81,3861.79,26225241.36,6811.19
6901.96,6748.15,6811.42,3255.72,22204305.01,6850.54
6948.79,6832.75,6846.8,2804.03,19324176.89,6919.58
6923.38,6744.46,6923.11,2987.46,20373031.27,6786.37
6893.12,6761.73,6782.57,3023.68,20658326.85,6844.22
7042.49,6843.69,6845.11,4306.65,30028879.1,6988.45
7112.73,6945.96,6992.48,4060.42,28565008.85,7082.95
7110.62,6999.7,7082.96,3406.83,24017921.32,7041.17
7043.9,6959.07,7041.44,3231.12,22622410.87,6959.22
7047.08,6941.16,6959.72,2967.1,20802016.77,7014.89
7015.74,6864.27,7015.68,3399.2,23590976.02,6901.29
6919.18,6799.16,6899.93,3183.06,21843011.44,6803.09
6843.6,6784.77,6801.87,2738.21,18662723.73,6814.7
6944.53,6812.5,6812.79,3262.42,22481081.41,6883.91
7013.51,6864.53,6888.17,3078.22,21346411.07,7004.06
7140.6,6955.59,7004.59,5119.63,36159792.98,7082.84
7120.89,7036.84,7081.39,3632.31,25725066.07,7078.09
7211.2,7044.67,7078.03,4951.25,35341527.96,7175.11
7176.15,7027.95,7175.09,3317.92,23535807.36,7037.35
7079.7,6988.11,7035.32,2924.58,20556049.13,7066.93
7078.73,7022.03,7064.93,2615.48,18456541.03,7058.9
7167.85,7056.5,7059.24,3212.84,22902745.45,7142.15
7163.03,7057.84,7141.7,2631.33,18694360.77,7109.8
7129.42,7024.53,7112.2,2379.62,16850628.1,7028.71
7063.97,6991.88,7027.13,2027.5,14248075.97,7052.72
7056.41,6890.92,7056.41,3477.31,24144856.35,6906.23
6944.54,6858.51,6907.62,2472.12,17061464.78,6926.2
6982.46,6898.36,6926.08,2029.67,14096665.6,6960.48
6975.76,6894.32,6967.26,1956.29,13553438.32,6925.58
7034.46,6923.52,6926.46,2634.33,18434690.21,6987.68
7039.24,6976.16,6984.71,1916.52,13433740.41,7004.99
7012.91,6899.51,7006.13,2116.69,14726635.15,6927.28
6952.25,6900.75,6928.15,2160.18,14981378.03,6927.68
6961.3,6922.44,6926.07,1750.12,12149177.09,6935.82
6955.12,6909.67,6932.68,2024.9,14034362.93,6922.03
6920.74,6816.91,6920.74,3865.48,26470803.63,6836.05
6838.96,6674.58,6836.05,5082.5,34260711.91,6711.62
6740.87,6697.06,6713.2,3264.75,21920090.85,6703.98
6764.68,6621.47,6703.04,4462.73,29837879.69,6760.05
6758.89,6657.88,6757.17,2696.59,18068244.1,6699.95
6706.96,6648.62,6705.5,2499.61,16697521.75,6691.29
6730.72,6676.31,6690.27,2829.32,18958201.96,6687.22
6689.66,6530.52,6689.45,4815.35,31727500.96,6554.28
6554.28,6446.22,6554.28,5764.29,37440056.7,6509.23
6540.91,6451.54,6509.22,3562.68,23132749.67,6451.54
6855.54,6441.34,6449.38,9138.85,61638163.22,6792.8
6861.06,6765.13,6792.8,4481.91,30540852.25,6829.32
6856.97,6745.36,6825.77,3435.44,23323036.22,6818.09
6956.34,6802.27,6818.13,4108.4,28371875.49,6899.79
6944.06,6852.57,6898.48,2542.85,17553605.49,6891.85
6907.59,6800.82,6882.77,2062.78,14133056.55,6822.59
6840.9,6752.04,6823.79,2315.11,15718072.21,6804.63
6827.36,6769.43,6804.66,2162.82,14704950.77,6815.19
7012.47,6771.06,6812.28,4088.08,28201232.63,6974.93
6994.23,6909.42,6979.49,3141.65,21870294.53,6921.78
6973.11,6903.45,6921.79,2360.02,16378069.84,6965.6
7012.7,6935.64,6966.58,2921.55,20347565.55,6982.89
7006.57,6868.58,6982.92,3146,21850819.1,6877.7
6917.95,6845.25,6877.69,2365.48,16283514.51,6894.38
6950.88,6880.97,6894.36,2488.7,17209648.55,6881.7
7104.14,6868.87,6881.46,4362.83,30454779.72,7069.45
7089.92,7020.14,7063.47,3150.32,22203364.45,7060.27
7078.64,7033.57,7057.42,2605.67,18388798.08,7062.86
7079.5,7015.38,7063.34,3127.09,22047310.57,7064.99
7117.94,7033.28,7065.09,3602.74,25492012.65,7043.33
