high,low,open,volumefrom,volumeto,close
8966.51,8897.41,8941.82,17622.56,157351846.49,8934.51
8944.66,8896.58,8934.51,17768.75,158518242.99,8907.45
8932.01,8875.12,8907.45,15291.17,136104546.18,8929.62
8937.55,8875.76,8929.62,12834.3,114271258.8,8882.79
8917.71,8869.45,8882.79,16086.41,143166154.13,8911.54
8916.3,8864.85,8911.54,14344.35,127500093.78,8869.07
8912.38,8834.83,8869.07,17963.87,159381746.92,8907.55
8929.45,8894.02,8907.55,14009.89,124853241.26,8914.94
8954.29,8898.5,8914.94,19188.35,171177427.48,8949.66
9041.82,8939.34,8949.66,28415.44,255280676.6,9037.81
9096.06,8997.26,9037.81,26991.51,244122651.66,9086.36
9112.27,9044.66,9086.36,27952.3,253760681.88,9079.21
9127.93,9046.93,9079.21,32019.84,291181216.18,9079.56
9157.83,9079.52,9079.56,34655.84,316251521.1,9133.7
9159.69,9056.34,9133.7,30758.32,279918624.84,9107.74
9110.2,9053.44,9107.74,26292.63,238583542.41,9085.87
9103.12,9072.22,9085.87,15094.13,137192148.87,9075.2
9155.53,9075.2,9075.2,20129.4,183416063.17,9152.58
9316.74,9142.52,9152.58,43954.47,406906681.18,9286.5
9393.32,9286.48,9286.5,37313.42,348652064.72,9347.4
9358.08,9269.33,9347.4,18691.79,174054464.95,9315.83
9340.69,9291.06,9315.83,18034.52,167983649.33,9303.63
9377.97,9292.8,9303.63,24279.21,226583872.52,9296.34
9323.39,9269.38,9296.34,18707.79,173895054.3,9272.37
9336.02,9263.67,9272.37,25744.08,239404711.89,9334.05
9353.29,9308.73,9334.05,19959.4,186163732.82,9353.17
9353.29,9303.15,9353.17,16984.79,158368435.24,9318.68
9436.64,9272.45,9318.68,31384.23,293556976.65,9433.15
9469.65,9406.06,9433.15,25275.74,238569344.04,9443.66
9540,9416.17,9443.66,30686.87,291287467.67,9509.5
9629.43,9482.27,9509.5,34075.24,325239266.44,9610.45
9807.81,9609.2,9610.45,53416.02,518905774.27,9801.21
9909.77,9602.72,9801.21,68113.15,662812977.11,9647.58
9771.57,9647.13,9647.58,34707.34,337403518.53,9681.24
9706.17,9568.84,9681.24,38404.99,369294599.02,9587.42
9648.05,9551.7,9587.42,27846.32,267455107.94,9621.13
9754.46,9607.58,9621.13,38846.78,377019399.16,9707.54
9754.03,9668.76,9707.54,25828.83,250989055.51,9751.55
9775.19,9621.63,9751.55,32604.4,315504867.96,9673.64
9674.91,9587.43,9673.64,28141.54,271059482.85,9623.21
9679.84,9592.02,9623.21,15349.46,147980513.86,9676.87
9720.99,9657.75,9676.87,18239.01,176896266.06,9660.15
9852.03,9617.87,9660.15,44221.78,429529887.63,9655.79
9776.04,9620.8,9655.79,17744.88,172089755.4,9774.84
9808.76,9734.17,9774.84,22448.82,219355548.83,9751.18
9847.88,9736.51,9751.18,23418.67,229461690.31,9791.98
9835.72,9724.05,9791.98,20786.38,203175444.92,9763.72
9771.66,9727.85,9763.72,19482.03,189962675.79,9737.59
9741.85,9357.37,9737.59,72691.51,692242960.29,9495.07
9553.1,9455.15,9495.07,37440.62,355775515.12,9479.86
9506.49,9443.14,9479.86,24858.27,235612265.61,9444.99
9519.59,9384.86,9444.99,36771.15,347580159.46,9506.49
9550.57,9501.43,9506.49,21586.04,205799431.27,9548.14
9717.57,9541.09,9548.14,30544.68,294637104.72,9671.55
9698.77,9616.93,9671.55,22582.79,218111004.61,9617.87
9652.84,9568.28,9617.87,25996.75,249972804.82,9612.29
9621.6,9499.21,9612.29,24764.18,236888490.17,9590.96
9650.78,9558.39,9590.96,18366.42,176501263.03,9594.08
9594.31,9513.44,9594.08,20995.43,200513114.38,9531.13
9576.71,9500.66,9531.13,18494.9,176550956.49,9544.65
9613.25,9544.65,9544.65,18278.2,175164889.31,9567.42
9568.16,9427.15,9567.42,33129.58,314279258.16,9478.36
9511.73,9448.69,9478.36,27704.26,262827096.9,9473.22
9503.62,9447.68,9473.22,17284.6,163707471.23,9478.55
9528.85,9478.55,9478.55,12942.2,122998298.84,9494.77
9508.59,9340.41,9494.77,28123.62,264343406.34,9352.69
9399.38,9207.65,9352.69,38714.86,359859585.89,9248.26
9446.8,9221.24,9248.26,23329.21,217945666.17,9418.5
9484.92,9353.1,9418.5,19623.91,184901040.44,9368.32
9392.04,9265.29,9368.32,22254.42,207812714.32,9316.55
9395.11,9229.93,9316.55,27352.38,254896698.02,9393.45
9442.46,9369.16,9393.45,24629.37,231547434.37,9410.55
9453.74,9389.4,9410.55,13864.31,130660699.81,9432.16
9446.75,9392.74,9432.16,12711.17,119716117.46,9409.81
9497.59,9401.71,9409.81,16035.21,151663496.15,9496.47
9579.81,9450.95,9496.47,23485.89,223432261.04,9463.03
9481.76,9426.77,9463.03,14040.89,132791887.89,9472.29
9504.78,9387.51,9472.29,18952.59,179143798.6,9395.45
9431.15,9361.85,9395.45,19060.45,179146915.42,9427.2
9434.09,9342.22,9427.2,16690.33,156756273.2,9415.84
9454.46,9374.45,9415.84,15126.32,142379133.5,9451.46
9454.97,9386.66,9451.46,14177.3,133613672.93,9413.68
9496.87,9405.85,9413.68,16851.5,159459838.71,9470.92
9523.63,9427.26,9470.92,20451.52,193784227.02,9453.33
9487.83,9400.55,9453.33,16631.37,156958522.57,9429.4
9438.17,9348.77,9429.4,21054.83,197771586.01,9384.46
9410.16,9327.45,9384.46,20244.97,189678917.21,9388.03
9402.19,9309.88,9388.03,19979.53,187088018.9,9321.86
9345.75,9268.94,9321.86,19010.91,176927320.99,9289.37
9349.96,9269.94,9289.37,12521.11,116736673.41,9332.53
9388.71,9299.66,9332.53,10962.09,102532458.7,9381.22
9416.09,9357.17,9381.22,8678.55,81413566.14,9381.87
9437.86,9364.71,9381.87,11741.87,110386418.4,9418.45
9434.13,9371.12,9418.45,9267.8,87180725.67,9382.17
9504.1,9330.99,9382.17,20309.87,191725381.81,9480.97
9519.91,9446.43,9480.97,20877.68,198140500.98,9475.26
9552.42,9474.96,9475.26,16016.99,152593032.83,9511.76
9571.77,9499.86,9511.76,16240.09,154886963.19,9543.84
9570.48,9507.64,9543.84,13683.32,130402197.99,9508.87
9528,9479.28,9508.87,12374.86,117651065.06,9495.08
9551.78,9495.06,9495.08,11425.5,108884752.64,9547.4
9564.13,9506.79,9547.4,12882.76,122817131.91,9540.93
9551.02,9485.9,9540.93,14320.99,136198397.18,9490.34
9510.86,9469.85,9490.34,14961.06,142013424.01,9489.45
9534.98,9489.45,9489.45,12786.73,121707310.45,9531.44
9532.84,9495.49,9531.44,13846.91,131724780.3,9523.84
9761.32,9523.23,9523.84,43673.63,423099309.43,9760.29
9779.89,9693.6,9760.29,23931.55,232786766.13,9744.04
9807.24,9726.25,9744.04,23874.43,233133510.47,9804.53
9874.37,9770.51,9804.53,35536.94,349020489.2,9818.67
9833.69,9711.4,9818.67,24270.26,237162581.02,9736.42
9765.85,9719.87,9736.42,14443.93,140817204.9,9760.76
9762.11,9709.16,9760.76,15111.2,147101465.71,9749.76
9788.72,9730.99,9749.76,12127.33,118377831.16,9771.47
9771.48,9728.74,9771.47,11536.83,112460999.03,9743.33
9791.58,9740.57,9743.33,11158.6,108988402.23,9764.09
9764.09,9612.16,9764.09,24729.36,239087533.33,9689.43
9726.18,9662.82,9689.43,14203.18,137629656.49,9676.97
9784.29,9676.97,9676.97,21904.52,213559920.82,9776.84
9941.52,9761.6,9776.84,39603.77,391806442.17,9898.61
9923,9842.35,9898.61,22105.7,218520140.77,9869.09
9887.19,9827.57,9869.09,15478.08,152562357.49,9859.85
9902.99,9833.52,9859.85,16135.76,159367780.2,9867.93
9895.81,9854.13,9867.93,11516.09,113733504.47,9862.21
9881.52,9759.94,9862.21,23166.68,226955421.18,9776.4
9806.86,9747.07,9776.4,15489.11,151489180.84,9782.84
9792.94,9554,9782.84,36406.07,351245860.02,9584.67
9610.36,9548.75,9584.67,20847.24,199775762.41,9580.89
9658.84,9572.52,9580.89,17199.32,165578251.96,9630.65
9691,9630.37,9630.65,18090.32,174686235.66,9635.49
9667.42,9576.7,9635.49,18671.87,179649172.56,9662.56
9690.56,9641.46,9662.56,16622.62,160688334.3,9660.44
9729.91,9636.04,9660.44,16171.62,156864109.05,9708.22
9718.17,9651.17,9708.22,12946.88,125424747.38,9666.09
9705.12,9610.69,9666.09,16702.8,161273901.7,9637.44
9655.34,9559.71,9637.44,21573.28,207461128.87,9623.56
9664.09,9614.56,9623.56,9412.69,90679178.26,9656.43
9714.49,9656.38,9656.43,12593.24,122069466.5,9700.37
9714.79,9655.27,9700.37,7461.66,72230327.3,9686.71
9722.73,9675.19,9686.71,10944.61,106160700.62,9687.05
9743.28,9676.92,9687.05,11879.87,115481810.49,9721.18
9751.08,9702.28,9721.18,14220.41,138372774.89,9730.74
9738.92,9582.12,9730.74,22359.8,215411871.87,9638.99
9663.46,9627.71,9638.99,10082.58,97255494.5,9651.05
9653.35,9561.79,9651.05,18230.71,174937542.17,9612.81
9630.34,9518.37,9612.81,18285.44,175040150,9533.38
9575.19,9490.99,9533.38,18394.44,175459388.77,9536.52
9605.26,9528.5,9536.52,13242.02,126713744.29,9601.45
9619.68,9582.77,9601.45,8775.37,84238588.74,9585.5
9618.13,9559.7,9585.5,10805.98,103658175.6,9572.87
9823.75,9571.99,9572.87,41442.75,404496868.21,9805.23
9815.87,9769.61,9805.23,17556.69,171883665.52,9788.56
9801.79,9763.41,9788.56,12402.42,121361342.96,9787.12
9888.68,9713.76,9787.12,32279.73,316207783.42,9742.82
9754.47,9583.76,9742.82,34207.87,330341639.33,9619.89
9681.3,9605.94,9619.89,23936.95,230839349.94,9669.93
9728.4,9669.34,9669.93,17358.13,168350470.64,9696.79
9730.81,9652.4,9696.79,16446.51,159427300.13,9685.58
9724.87,9668.04,9685.58,10744.09,104248823.98,9695.01
9710.21,9634.33,9695.01,12660.54,122388839.25,9657.99
9716.56,9648.63,9657.99,18140.48,175723002.82,9697.02
9715.67,9640.83,9697.02,11367.85,110034696.59,9642.66
9695.29,9626.62,9642.66,10940.46,105693621.06,9689.73
9700.06,9662.23,9689.73,7018.92,67963383.21,9685.2
9767.27,9658.45,9685.2,13059.37,126900258.03,9752.71
9790.14,9713.2,9752.71,12832.4,125063250.7,9773.41
9797.09,9733.77,9773.41,18647.84,182154417.4,9741.9
9765.59,9732.77,9741.9,11791.04,114966082.06,9744.7
9747.06,9710.65,9744.7,12777.87,124295325.06,9734.69
9770.75,9720.84,9734.69,13245.25,129134980.34,9724.18
9749.89,9703.16,9724.18,11765.6,114477289.27,9734.96
9752.66,9720.28,9734.96,11606.36,113059628.12,9752.15
9836.62,9696.18,9752.15,34573.05,337629203.61,9725.4
9787.54,9708.25,9725.4,21091.33,205979114.17,9766.53
9796.97,9748.42,9766.53,22804.21,222953040.93,9782.42
9792.49,9752.26,9782.42,12738.76,124491396.34,9788.43
9803.73,9734.57,9788.43,15481.67,151187615.23,9774.83
9777.84,9722,9774.83,12703.87,123861333.3,9725.9
9781.42,9724.12,9725.9,12673.2,123644682.71,9764.88
9788.21,9749.63,9764.88,15066.4,147248895.47,9784.74
9794.71,9763.48,9784.74,15481.15,151340878.12,9767.46
9767.46,9406.79,9767.46,61935.26,592255832.39,9411.15
9518.99,9381.95,9411.15,40304.5,381490558.06,9498.01
9546.02,9455.87,9498.01,18466.8,175491291.81,9540.62
9542.71,9510.3,9540.62,11412.11,108735992.25,9534.56
9538.9,9489.46,9534.56,12173.44,115832887.57,9535.41
9594.6,9517.63,9535.41,14533.67,139002048.94,9588.72
9589.19,9537.75,9588.72,11243.96,107549704.8,9551.64
9569.72,9509.58,9551.64,11779.54,112431085.92,9528.39
9544.95,9465.8,9528.39,15881.91,151092430.01,9512.35
9570.09,9483.36,9512.35,13284.51,126700005.9,9558.58
9561.3,9509.04,9558.58,9617.94,91701184.74,9518.05
9529.15,9467.01,9518.05,15363.86,146053616.09,9472.04
9501.15,9459.69,9472.04,14448.01,136964028.22,9479.89
9495.67,9434.9,9479.89,27215.7,257724180.59,9483.92
9518.48,9483.69,9483.92,15679.23,149032209.56,9502.43
9528.33,9488.38,9502.43,19046.5,181116050.99,9488.7
9494.13,9451.83,9488.7,15120.99,143287936.53,9455.86
9500.74,9316.54,9455.86,33755.3,317088891.11,9378.23
9428.82,9306.99,9378.23,23086.65,216453113.4,9306.99
9374.86,9267.64,9306.99,23571.19,220084312.1,9371.93
9386.46,9343.41,9371.93,15623.42,146360134.24,9385.53
9392.58,9326.07,9385.53,14908.78,139470564.44,9358.36
9384.6,9276.06,9358.36,17226.07,160836901.92,9289.04
9311.09,9007.44,9289.04,68601.97,626862534.38,9079.57
9141.06,9056.74,9079.57,31895.75,290290326.16,9087.28
9132.42,9053.36,9087.28,21758.99,197947984.78,9083.96
9103.28,8997.36,9083.96,22101.36,200147640.75,9008.71
9009.4,8825.48,9008.71,39417.43,351770510.8,8843.48
9095.85,8832.68,8843.48,32530.15,293084727.45,9066.28
9083.24,9015.67,9066.28,15032.72,136049603.06,9060.5
9147.45,9053.6,9060.5,15531.72,141458343.51,9105.08
9156.33,9104.88,9105.08,13841.32,126406810.17,9125.74
9133.41,9040.81,9125.74,15949.36,144965259.15,9067.26
9068.58,8977.51,9067.26,17295.5,156013258.56,9028.9
9131.1,9025.49,9028.9,17410.65,158399411.79,9089.88
9123.93,9047.67,9089.88,24244.62,220431438.64,9048.05
9069.1,8967.23,9048.05,16109.5,145338013.47,8995.31
9037.38,8949.06,8995.31,14850.97,133625800.06,8998.55
9068.73,8966.32,8998.55,14613.54,131814940.3,9044.21
9098.24,9038.07,9044.21,15644.9,141922151.99,9087.2
9116.58,9059.38,9087.2,19321.51,175623005.03,9078.44
9106.13,9048.56,9078.44,15353.32,139385758.28,9090
9109.68,9062.25,9090,13507.5,122718235.63,9108.57
9191.2,9107.95,9108.57,21942.29,201116501.68,9166.36
9187.42,9140.98,9166.36,14729.72,134948760.5,9167.23
9200.05,9147.26,9167.23,16808.71,154228848.34,9171.81
9179.34,9092.84,9171.81,19918.95,181977847.85,9113.48
9166.9,9113.41,9113.48,18626.5,170320315.36,9135.1
9215.4,9134.99,9135.1,16031.19,147175338.91,9215.4
9243.71,9184.29,9215.4,18968.24,174619346.42,9240.18
9255.63,9175.95,9240.18,22855.27,210740973.82,9192.28
9221.64,9176.79,9192.28,11569.08,106437672.68,9198.83
9217.33,9146.29,9198.83,14733.19,135361289.98,9173.39
9205.78,9136.24,9173.39,11322.98,103822910.82,9179.04
9206.06,9161.86,9179.04,11097.34,101957169.24,9205.49
9213.78,9176.42,9205.49,10711.76,98509506.38,9197.58
9197.76,9137.18,9197.58,11995.18,109970780.23,9170.07
9249.48,9170.07,9170.07,18014.43,165967780.55,9239.56
9261.64,9219.67,9239.56,14162.31,130871527.71,9235.01
9285.96,9231.16,9235.01,15413.03,142779539.94,9269.75
9303.85,9269.74,9269.75,11753.05,109178429.74,9284.36
9298.36,9242.1,9284.36,12780.77,118506816.25,9253.93
9265.76,9234.9,9253.93,12273.86,113533929.13,9263.17
9263.26,9214.18,9263.17,14419.05,133142537.92,9243.86
9267.04,9224.26,9243.86,9198.57,85051297.64,9256.22
9256.22,9169.77,9256.22,16250.9,149472047.2,9191
9198.49,9126.42,9191,13996.95,128374920.75,9139.73
9150.18,9105.63,9139.73,17371.44,158551550.3,9139.42
9186.24,9132.22,9139.42,11251.33,103120128.06,9171.89
9172.54,9093.76,9171.89,15228.56,139021718.51,9129.9
9172.16,9115.35,9129.9,10782.04,98689616.22,9153.78
9217.18,9139.68,9153.78,25640.63,235536018.02,9197.13
9208.15,9169.66,9197.13,11771.67,108128572.52,9196.04
9206.76,9140.11,9196.04,12217.91,111992889.24,9174.02
9197.38,9159.03,9174.02,9957.65,91395587.53,9177.68
9201.78,9151.57,9177.68,16482.04,151138717.78,9162.22
9192.17,9129.63,9162.22,8945.88,82056039.21,9181.12
9243.17,9165.25,9181.12,13462.73,123927592.86,9228.05
9235.76,9210.28,9228.05,11790.75,108736436.82,9224.49
9242.59,9211.39,9224.49,10897.9,100543228.56,9223.2
9226.89,9154.61,9223.2,13194.35,121252352.77,9177.18
9208.9,9128.61,9177.18,15315.82,140445270.21,9196.57
9210.42,9173.41,9196.57,15681.33,144106739.73,9173.41
9228.73,9173.41,9173.41,17879,164502346,9198.84
9214.95,9180.89,9198.84,9851.48,90629835.31,9192.86
9218.63,9191.09,9192.86,9318.39,85776197.78,9191.09
9213.64,9183.56,9191.09,8039.19,73976528.97,9203.05
9293.04,9203.05,9203.05,20033.83,185784573.38,9272.84
9287.11,9242.16,9272.84,14231.76,131943766.54,9254.84
9269.58,9240.28,9254.84,12262.4,113490540.24,9258.4
9295.4,9255.15,9258.4,13423.96,124549429.13,9268.34
9285.16,9255.16,9268.34,11030.33,102265238.89,9264.57
